"activity_id","deal_id","is_completed","user_id","activity_type","activity_name","user_name","user_email","modified_ts","due_date"
207650,839219,1,9,sc_2,Sales Call 2,Jonathan Bryan,codyschneider@example.net,2024-09-26 18:09:33.831,2024-03-14 21:10:58.000
209178,655585,1,1284,meeting,Sales Call 1,Colton Smith,william72@example.org,2024-05-08 17:53:52.667,2024-06-10 02:51:15.000
209917,101754,1,1265,sc_2,Sales Call 2,Daniel Williams,prichards@example.net,2024-07-10 09:30:14.823,2024-05-05 00:15:14.000
210504,772632,1,311,after_close_call,After Close Call,Brittany Smith,allison54@example.com,2024-08-17 18:00:21.869,2024-01-18 08:35:18.000
211076,606977,1,24,after_close_call,After Close Call,Brian Alexander,sstafford@example.net,2024-04-13 17:12:26.871,2024-02-27 23:40:50.000
211122,635100,1,845,sc_2,Sales Call 2,Bridget Bell,ashleymurphy@example.com,2024-03-10 09:12:35.698,2024-05-02 16:45:01.000
211456,524503,1,504,sc_2,Sales Call 2,Cody Edwards,zacharyriddle@example.net,2024-02-27 23:19:43.677,2024-05-16 01:21:20.000
211576,288738,1,386,after_close_call,After Close Call,Ellen Smith,danielwright@example.org,2024-02-23 02:40:02.596,2024-08-13 09:05:26.000
213242,733999,1,1036,after_close_call,After Close Call,John Lyons,janet17@example.org,2024-07-09 05:16:14.497,2024-03-09 19:53:26.000
213430,188064,1,1679,meeting,Sales Call 1,Amanda Kline,amy01@example.com,2024-07-27 20:16:40.142,2024-06-10 01:07:50.000
213565,664490,1,275,sc_2,Sales Call 2,Brianna Sullivan DDS,rclark@example.com,2024-07-28 11:50:21.865,2024-03-09 06:00:42.000
213678,673685,1,737,sc_2,Sales Call 2,Deborah Garza,gcampbell@example.org,2024-01-15 01:41:54.324,2024-09-05 22:45:51.000
213958,386630,1,1777,sc_2,Sales Call 2,Tyrone Johnson,jwilliams@example.com,2024-03-13 14:46:03.863,2024-06-26 09:29:35.000
215389,654392,1,1768,sc_2,Sales Call 2,Michael Nolan,mhall@example.com,2024-07-05 13:20:51.416,2024-08-14 05:08:54.000
215496,371372,1,1197,meeting,Sales Call 1,Sheila Craig,michaelthompson@example.net,2024-06-20 11:12:16.096,2024-01-23 06:00:09.000
216330,659960,1,364,sc_2,Sales Call 2,Caitlin Jones,tmoore@example.com,2024-09-03 01:20:29.758,2024-08-19 02:45:53.000
216358,824580,1,1230,meeting,Sales Call 1,Diana Nichols,rebecca85@example.org,2024-02-26 16:16:06.863,2024-02-05 01:07:52.000
216569,746590,1,1200,meeting,Sales Call 1,Daniel Clark,ybrooks@example.net,2024-06-04 22:10:30.700,2024-08-14 16:01:18.000
216591,675516,1,1508,sc_2,Sales Call 2,James Harris,boothlisa@example.org,2024-03-27 15:07:49.823,2024-03-28 23:05:50.000
217093,667980,1,449,meeting,Sales Call 1,Phillip Kaufman,donna66@example.org,2024-04-04 22:17:35.982,2024-04-03 14:12:08.000
219013,880607,1,539,sc_2,Sales Call 2,Meghan Adams,orozcomadison@example.net,2024-04-05 05:46:13.600,2024-03-09 06:50:50.000
219881,670323,1,872,sc_2,Sales Call 2,Michael Rose,david89@example.net,2024-03-01 15:17:03.109,2024-04-02 05:55:20.000
220107,501812,1,990,after_close_call,After Close Call,Sonya Stone,kimberly48@example.com,2024-02-17 21:47:03.734,2024-06-19 19:15:56.000
220673,432021,1,509,sc_2,Sales Call 2,Laura Jones,smitchell@example.net,2024-07-20 14:15:08.207,2024-08-13 01:17:04.000
220874,806219,1,1419,sc_2,Sales Call 2,Katrina Middleton,melissa90@example.com,2024-01-29 16:19:51.981,2024-04-10 18:32:24.000
221004,829618,1,685,after_close_call,After Close Call,Mary Maxwell,bellautumn@example.net,2024-06-21 05:50:10.984,2024-09-10 10:54:23.000
222131,993700,1,1673,sc_2,Sales Call 2,Nichole Franco DVM,fconner@example.org,2024-03-20 20:42:03.799,2024-03-07 09:49:49.000
223795,621423,1,112,meeting,Sales Call 1,Michael Lawrence,christina62@example.com,2024-07-06 19:39:43.710,2024-06-04 22:06:34.000
223882,271851,1,356,after_close_call,After Close Call,William Spencer,chamberstheresa@example.org,2024-02-28 12:13:52.423,2024-09-04 20:07:58.000
224141,614759,1,1299,after_close_call,After Close Call,Matthew Murray,troyrichards@example.org,2024-01-04 00:10:07.050,2024-02-17 20:11:25.000
224946,101412,1,1013,sc_2,Sales Call 2,Scott Spencer,seanmorton@example.com,2024-01-22 14:40:30.207,2024-07-10 00:31:27.000
227406,937294,1,973,after_close_call,After Close Call,Julie Adams,dickersonkyle@example.org,2024-02-29 16:51:43.878,2024-08-31 12:41:34.000
227877,184880,1,1053,after_close_call,After Close Call,Pamela Fleming,madison57@example.net,2024-02-09 17:18:47.218,2024-03-31 22:00:29.000
228385,332294,1,220,after_close_call,After Close Call,Mr. Perry Peterson,benjaminramos@example.net,2024-05-11 08:07:05.221,2024-09-10 00:44:15.000
229002,332112,1,1279,after_close_call,After Close Call,Johnny Evans,imiller@example.net,2024-08-20 16:47:04.936,2024-07-14 20:53:33.000
229290,479648,1,1062,sc_2,Sales Call 2,Mary Carlson,ysalazar@example.org,2024-01-30 10:45:22.157,2024-01-17 18:51:54.000
230171,269132,1,694,sc_2,Sales Call 2,Caleb Henderson,brianblack@example.com,2024-07-29 15:47:19.049,2024-01-10 18:31:44.000
230961,685051,1,1580,meeting,Sales Call 1,Edward Mclaughlin,wgarcia@example.net,2024-04-16 00:15:38.090,2024-02-01 06:36:49.000
231399,549546,1,224,sc_2,Sales Call 2,Melissa Williams,bmarshall@example.com,2024-06-26 23:19:08.445,2024-06-25 21:07:10.000
231470,456288,1,1719,sc_2,Sales Call 2,Kayla Nunez,april28@example.net,2024-06-02 09:30:57.657,2024-05-04 05:47:11.000
231823,673750,1,768,after_close_call,After Close Call,Megan Crawford,angelamathis@example.org,2024-08-28 19:03:25.319,2024-08-10 17:09:33.000
232124,848676,1,874,meeting,Sales Call 1,Jeremy Camacho,vreese@example.com,2024-10-10 23:36:53.793,2024-02-05 17:55:09.000
232260,170635,1,130,meeting,Sales Call 1,Sharon Butler,pwalters@example.net,2024-05-07 16:59:22.940,2024-06-30 11:52:53.000
232309,615138,1,1434,meeting,Sales Call 1,James Jones,gmartinez@example.com,2024-04-24 03:27:41.729,2024-01-14 12:37:09.000
232542,602322,1,2,sc_2,Sales Call 2,Joseph Pena,wagnernicholas@example.org,2024-04-10 09:27:18.033,2024-08-22 19:58:19.000
233074,314324,1,1442,after_close_call,After Close Call,Alejandra Blankenship DVM,millerrichard@example.org,2024-04-24 13:20:16.809,2024-03-31 15:30:42.000
233234,618534,1,1558,sc_2,Sales Call 2,Jon Payne,sandra93@example.org,2024-09-22 19:28:58.439,2024-09-09 01:12:56.000
233880,937281,1,650,after_close_call,After Close Call,James Allen,peter31@example.com,2024-09-05 04:37:19.553,2024-02-22 00:23:19.000
234014,810489,1,601,after_close_call,After Close Call,Erica Stanley,fwolfe@example.com,2024-10-12 20:11:57.268,2024-08-07 06:31:59.000
235330,995625,1,1614,meeting,Sales Call 1,Alan Hall,jaguirre@example.net,2024-01-14 12:14:47.931,2024-06-29 23:37:39.000
235440,872345,1,983,after_close_call,After Close Call,Penny Lopez,brhodes@example.org,2024-02-21 12:40:04.580,2024-03-15 19:42:24.000
236670,185386,1,258,after_close_call,After Close Call,Patrick Jimenez,jessica94@example.org,2024-06-12 04:06:53.293,2024-01-10 04:38:44.000
236820,912939,1,960,sc_2,Sales Call 2,Peter Rice,snash@example.com,2024-05-10 01:27:27.113,2024-08-27 23:31:50.000
237818,160621,1,990,after_close_call,After Close Call,Sonya Stone,kimberly48@example.com,2024-02-17 21:47:03.734,2024-05-05 08:10:26.000
238779,535537,1,159,sc_2,Sales Call 2,Erica White,conniethomas@example.org,2024-08-07 03:32:53.583,2024-06-24 15:31:20.000
239562,179917,1,307,meeting,Sales Call 1,Melissa Hess,hansonmichael@example.com,2024-07-09 11:57:35.874,2024-03-21 04:44:43.000
239694,700269,1,70,sc_2,Sales Call 2,Allison Mclaughlin,ashley18@example.com,2024-06-27 20:24:28.783,2024-07-27 13:51:00.000
241099,758543,1,1188,meeting,Sales Call 1,Lisa Gonzalez,jprice@example.net,2024-07-24 14:52:54.500,2024-04-25 08:15:56.000
241165,833625,1,738,after_close_call,After Close Call,Robert Wilkinson,xschultz@example.net,2024-08-29 14:46:11.469,2024-06-05 12:17:51.000
241821,503518,1,472,sc_2,Sales Call 2,Christine Fox,nguerrero@example.org,2024-03-16 01:24:42.645,2024-01-12 10:54:23.000
242572,909552,1,1443,meeting,Sales Call 1,Bryce Romero,npeck@example.net,2024-08-13 18:25:13.948,2024-05-16 10:39:21.000
242852,926921,1,1504,after_close_call,After Close Call,John Mitchell,smithkelsey@example.net,2024-05-14 21:50:08.982,2024-01-20 21:13:40.000
244516,724816,1,849,after_close_call,After Close Call,Charles Moore,anthonyspencer@example.net,2024-03-14 15:35:50.948,2024-07-20 12:23:09.000
245414,314176,1,1270,after_close_call,After Close Call,Leslie Gomez,harrislisa@example.org,2024-09-07 21:49:24.269,2024-08-13 17:58:04.000
245522,152809,1,176,meeting,Sales Call 1,John English,knighttracy@example.net,2024-07-18 13:19:31.474,2024-07-01 05:37:35.000
245989,132989,1,943,meeting,Sales Call 1,Molly Jackson,christinetanner@example.org,2024-10-23 10:14:03.207,2024-05-18 06:01:11.000
246018,693594,1,1135,after_close_call,After Close Call,Kathryn Lane,donnacox@example.net,2024-09-09 09:09:17.127,2024-01-30 01:35:19.000
246827,656030,1,109,meeting,Sales Call 1,Christopher Sanchez,castilloeric@example.org,2024-07-12 05:59:14.682,2024-06-20 01:50:39.000
247074,441086,1,622,after_close_call,After Close Call,Mrs. Crystal Allen,hrobertson@example.net,2024-05-18 09:31:20.062,2024-04-29 10:27:09.000
249489,313648,1,361,after_close_call,After Close Call,Dustin Nguyen,jaguilar@example.com,2024-06-20 07:06:53.266,2024-03-29 14:50:54.000
249568,125580,1,1619,after_close_call,After Close Call,Joseph Rogers,bowenjeffrey@example.org,2024-01-25 19:25:04.415,2024-02-27 08:33:18.000
250667,634880,1,1057,after_close_call,After Close Call,Matthew Roberts,padillalonnie@example.net,2024-03-10 10:42:10.032,2024-08-30 00:11:52.000
250977,646135,1,302,after_close_call,After Close Call,Joshua Phillips,burnettjessica@example.com,2024-05-29 07:26:23.909,2024-03-04 06:48:56.000
252648,956200,1,1485,sc_2,Sales Call 2,Billy Williams,jasonclayton@example.com,2024-01-19 06:02:45.071,2024-01-04 22:22:27.000
253427,799266,1,133,sc_2,Sales Call 2,James Fletcher,sean08@example.net,2024-08-11 10:30:37.450,2024-08-21 08:18:47.000
253562,800967,1,1200,sc_2,Sales Call 2,Daniel Clark,ybrooks@example.net,2024-06-04 22:10:30.700,2024-05-03 21:30:54.000
253944,325514,1,669,after_close_call,After Close Call,Benjamin Garcia,dhobbs@example.com,2024-07-04 19:46:14.686,2024-02-28 17:46:21.000
254423,793245,1,370,sc_2,Sales Call 2,Jennifer Smith,gallagherjoseph@example.net,2024-02-23 20:07:26.215,2024-07-20 03:22:22.000
254502,227625,1,842,after_close_call,After Close Call,Brian Cohen II,cruzgary@example.net,2024-05-30 08:42:22.689,2024-03-01 19:39:07.000
254652,661558,1,100,meeting,Sales Call 1,Sylvia Burns,justin71@example.org,2024-05-22 09:51:31.747,2024-03-04 23:17:42.000
255691,630498,1,526,sc_2,Sales Call 2,Andrew Poole,khale@example.com,2024-05-17 11:49:18.063,2024-06-20 12:02:12.000
255715,176693,1,704,sc_2,Sales Call 2,Chelsea Edwards,whiteamanda@example.net,2024-05-16 14:20:27.288,2024-01-18 18:12:16.000
256358,463502,1,1317,sc_2,Sales Call 2,Spencer White,huntjulie@example.net,2024-04-21 04:02:29.652,2024-04-18 13:39:41.000
257432,445347,1,1142,meeting,Sales Call 1,Ray Keller,richarddixon@example.net,2024-06-28 02:47:25.574,2024-05-05 09:16:20.000
258759,248973,1,1610,meeting,Sales Call 1,Adam Thomas,xwalsh@example.com,2024-06-27 08:15:00.517,2024-01-09 08:11:26.000
258764,863684,1,979,sc_2,Sales Call 2,Edward Saunders,jacksonstephen@example.com,2024-04-13 06:48:04.803,2024-09-07 20:53:08.000
259178,262048,1,98,meeting,Sales Call 1,Lisa Clarke,jennifer81@example.org,2024-07-03 00:25:58.040,2024-07-28 08:13:10.000
259647,680420,1,1137,sc_2,Sales Call 2,Jeffery Conner,hwalters@example.com,2024-02-21 04:15:34.665,2024-04-29 05:15:25.000
259894,426211,1,621,meeting,Sales Call 1,Charles Stout,jgay@example.org,2024-10-12 06:38:18.843,2024-01-07 12:25:48.000
260667,135138,1,813,sc_2,Sales Call 2,Anthony Anderson,annaboone@example.org,2024-05-22 06:09:49.222,2024-09-12 01:51:20.000
261397,633314,1,214,sc_2,Sales Call 2,Deborah Cowan,jessica83@example.net,2024-09-03 00:02:12.530,2024-06-03 08:04:35.000
262341,852740,1,886,after_close_call,After Close Call,Mario Miller,dstewart@example.com,2024-03-17 17:49:39.406,2024-06-29 01:30:18.000
262981,286150,1,1706,sc_2,Sales Call 2,Joseph Brown,victoria15@example.org,2024-04-22 14:24:21.210,2024-01-01 20:21:06.000
263222,868687,1,1298,sc_2,Sales Call 2,Jessica Faulkner,cindymorris@example.com,2024-06-19 19:40:15.579,2024-08-10 08:10:31.000
263270,941996,1,630,sc_2,Sales Call 2,Megan Thomas DDS,brownshelia@example.net,2024-06-14 05:49:51.227,2024-02-05 21:00:30.000
263534,257126,1,905,after_close_call,After Close Call,James Mcdaniel,cheryl11@example.net,2024-02-20 07:01:45.947,2024-05-14 18:45:43.000
263655,315040,1,1776,sc_2,Sales Call 2,Charles Huerta,robert38@example.net,2024-06-30 20:33:52.475,2024-04-08 11:04:42.000
264641,606617,1,488,sc_2,Sales Call 2,Christie Blackwell,melissa79@example.org,2024-04-06 07:51:53.066,2024-04-26 06:03:44.000
265158,452173,1,1770,meeting,Sales Call 1,Ashley Lane,christine68@example.com,2024-05-01 05:27:24.948,2024-06-26 06:53:18.000
265475,426843,1,9,meeting,Sales Call 1,Jonathan Bryan,codyschneider@example.net,2024-09-26 18:09:33.831,2024-07-04 20:01:03.000
265578,180258,1,877,sc_2,Sales Call 2,Samantha Bowen,michelle69@example.org,2024-08-27 11:26:22.155,2024-01-12 20:04:21.000
266064,332151,1,1594,sc_2,Sales Call 2,Jay Cook,harmondevon@example.com,2024-09-25 02:37:14.849,2024-02-07 03:31:46.000
267351,429310,1,1456,after_close_call,After Close Call,John Jensen,kevindavis@example.org,2024-08-19 21:10:53.530,2024-07-05 17:32:53.000
268909,499010,1,342,meeting,Sales Call 1,Mr. Michael Jackson,fordheather@example.net,2024-03-26 05:44:01.374,2024-06-14 04:24:05.000
268924,253919,1,427,sc_2,Sales Call 2,Wendy Campbell,milleranthony@example.org,2024-10-19 15:03:28.462,2024-06-12 16:31:20.000
269379,237346,1,854,meeting,Sales Call 1,William Daniel,rodriguezteresa@example.org,2024-04-17 06:14:22.132,2024-08-16 09:58:18.000
269405,654379,1,195,meeting,Sales Call 1,Martin Love,scottcervantes@example.net,2024-03-14 01:42:51.297,2024-04-06 20:42:15.000
270777,833649,1,242,after_close_call,After Close Call,Daniel Ellis,austinweeks@example.org,2024-05-05 22:00:42.386,2024-07-13 08:45:17.000
271545,329138,1,1594,meeting,Sales Call 1,Jay Cook,harmondevon@example.com,2024-09-25 02:37:14.849,2024-09-01 03:36:06.000
272426,974884,1,165,meeting,Sales Call 1,Peter Schultz,jeremiahayala@example.com,2024-03-08 11:54:07.792,2024-08-18 12:15:01.000
273047,793411,1,629,meeting,Sales Call 1,James Mills,charles72@example.org,2024-10-24 18:01:32.204,2024-02-24 23:40:10.000
274051,141763,1,1331,sc_2,Sales Call 2,Dennis Gilbert,andreamoore@example.org,2024-04-01 06:22:36.426,2024-08-03 11:10:53.000
274157,185893,1,1065,after_close_call,After Close Call,Marie Nguyen,ugrimes@example.org,2024-06-24 04:04:39.869,2024-04-04 17:01:14.000
275421,640940,1,1385,meeting,Sales Call 1,Kimberly Keith,frenchtammy@example.net,2024-01-17 12:15:08.108,2024-04-17 10:03:43.000
276176,924383,1,796,meeting,Sales Call 1,Gary Freeman,weberashley@example.org,2024-08-16 14:24:07.297,2024-07-19 21:09:29.000
276665,417659,1,1238,meeting,Sales Call 1,Susan Sullivan,richardstewart@example.net,2024-06-23 05:06:48.982,2024-01-04 15:28:05.000
276983,413508,1,1643,after_close_call,After Close Call,Daniel Gallegos,williamsalexandra@example.net,2024-04-26 14:08:48.425,2024-04-09 20:32:52.000
276999,339883,1,1675,sc_2,Sales Call 2,Elizabeth Russell,aramsey@example.net,2024-07-25 09:43:42.433,2024-01-10 11:03:38.000
277291,346100,1,667,meeting,Sales Call 1,Teresa Jones,jasonalvarez@example.com,2024-01-27 01:34:23.223,2024-06-04 18:34:49.000
278298,934636,1,1729,sc_2,Sales Call 2,Lauren Ellis,hendersonmarcus@example.org,2024-05-17 23:48:34.035,2024-07-26 15:11:10.000
278819,579696,1,943,sc_2,Sales Call 2,Molly Jackson,christinetanner@example.org,2024-10-23 10:14:03.207,2024-03-26 13:04:23.000
279219,738766,1,1009,meeting,Sales Call 1,David Rodriguez,jennifer61@example.net,2024-03-18 04:09:01.837,2024-01-11 23:16:42.000
280735,379669,1,623,meeting,Sales Call 1,Christopher Clark,hrussell@example.org,2024-07-26 12:52:05.663,2024-05-23 03:45:39.000
280746,705940,1,940,meeting,Sales Call 1,Katherine Anderson,rjones@example.org,2024-08-22 17:37:07.472,2024-01-15 21:35:38.000
282155,589706,1,1497,after_close_call,After Close Call,Phillip Herman,thomasjennifer@example.net,2024-04-25 01:10:12.618,2024-04-21 23:42:24.000
282165,518126,1,1259,meeting,Sales Call 1,Tiffany Conway,johnny44@example.org,2024-06-23 15:51:29.153,2024-02-09 04:06:56.000
282643,437835,1,533,sc_2,Sales Call 2,Grace Bailey,thomas41@example.org,2024-02-17 13:06:30.426,2024-09-08 10:45:14.000
282724,672198,1,205,after_close_call,After Close Call,John Landry Jr.,qturner@example.net,2024-01-29 07:46:11.615,2024-09-04 04:50:38.000
282768,396778,1,997,meeting,Sales Call 1,Kevin Aguilar,hendersonjoel@example.com,2024-06-26 21:12:22.456,2024-03-20 02:07:23.000
283122,709334,1,1451,meeting,Sales Call 1,Tina Turner,vjones@example.org,2024-07-03 16:49:18.227,2024-08-09 01:31:57.000
283320,559474,1,1515,meeting,Sales Call 1,Bailey Carson,abigail53@example.net,2024-09-02 08:40:39.841,2024-07-08 11:40:32.000
284066,311299,1,1529,meeting,Sales Call 1,Shannon Mcbride,wwade@example.net,2024-02-18 02:52:53.828,2024-03-10 20:37:01.000
284194,984330,1,1160,sc_2,Sales Call 2,Carol Stewart,morrismicheal@example.net,2024-06-15 23:25:42.692,2024-02-03 22:37:39.000
285771,201299,1,988,meeting,Sales Call 1,Kevin Smith,charlesfranklin@example.org,2024-06-17 11:46:01.177,2024-01-04 00:32:19.000
287831,806578,1,1303,meeting,Sales Call 1,Jerry Davis,tlove@example.com,2024-01-30 12:15:31.114,2024-05-31 16:46:13.000
287888,262577,1,307,meeting,Sales Call 1,Melissa Hess,hansonmichael@example.com,2024-07-09 11:57:35.874,2024-09-07 07:34:29.000
287945,322775,1,204,sc_2,Sales Call 2,Mark Graham,james25@example.org,2024-05-21 23:55:02.745,2024-03-17 10:27:45.000
288576,476678,1,270,after_close_call,After Close Call,Chad Barron,ndavis@example.org,2024-07-09 19:08:47.821,2024-05-26 12:57:00.000
288687,236404,1,1040,after_close_call,After Close Call,Courtney Porter,bishoplaura@example.net,2024-01-07 08:01:41.250,2024-08-10 15:25:55.000
288789,645446,1,1307,meeting,Sales Call 1,Daniel Sullivan,matthewthornton@example.net,2024-09-24 05:13:45.733,2024-04-11 09:07:06.000
289559,318756,1,1626,after_close_call,After Close Call,Melissa Bell,hayden28@example.com,2024-07-22 17:11:51.790,2024-01-22 17:46:10.000
289689,268386,1,1704,meeting,Sales Call 1,David Sanders,michelle10@example.net,2024-06-22 19:19:25.630,2024-06-27 14:30:02.000
290008,482610,1,150,sc_2,Sales Call 2,Lindsay Wolfe,xanderson@example.com,2024-03-19 18:22:32.553,2024-04-23 12:52:12.000
290124,561033,1,1587,after_close_call,After Close Call,Jessica King,tiffany89@example.org,2024-05-16 20:55:50.480,2024-08-04 19:55:54.000
290411,989245,1,745,after_close_call,After Close Call,Shawna Fisher,iprice@example.org,2024-08-21 08:42:11.083,2024-08-11 01:21:19.000
291755,860616,1,1200,after_close_call,After Close Call,Daniel Clark,ybrooks@example.net,2024-06-04 22:10:30.700,2024-04-02 00:40:09.000
292685,850655,1,1695,after_close_call,After Close Call,Lori Oliver,dustinruiz@example.net,2024-06-13 03:50:09.384,2024-03-31 19:35:11.000
293319,138192,1,309,after_close_call,After Close Call,William Frazier,mendozaadam@example.com,2024-06-12 23:46:40.877,2024-03-06 14:17:36.000
